,UMAP-x,UMAP-y,Player,Player-short,Color,file,KDE,fast,slow
763,-6.1732554,2.8786952,Eldeww,Eldew,#FFFACD,Eldeww - 162176633.osr,5.567298984788016e+51,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAQklEQVR4nGN0YQz5z8DAwKB+hpXhrq8wAxMDFNyJlGXYenYHA6NRcu9/5pDXDPxedxgYGBgYmJxyjzN8/MoJU8gAABmAD126lA5tAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwMCiIMfAwMTEwMQABf/ffWBg+PePgYmRhYWBgYGB4XmcDsPWY5sYmP7/+cPAwMTMsKa0i0FjdhYDAMHSEDqp1noTAAAAAElFTkSuQmCC
764,-1.7372622,1.0728042,Eldeww,Eldew,#FFFACD,Eldeww - 163590531.osr,3.0774057220509066e+51,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAAAApePFAEeDdAABRgte//729gD7RjQAqp2RAALkpSAAbtzYAAW6zABdKkgAAf3nJP870lIADEnfAAD//wByWRrLMzX1PgAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAQElEQVR4nGN0YQz5z8DAwMCspszwn4OVgYkBCv5xczAwfvuJEHjkzc+w7dB6BiYGRkYGRnZ2houZkxl0JmYxAACA2AxhlbepHgAAAABJRU5ErkJggg==
765,7.491039,-5.566725,Element118,Eleme,#7FFF00,Element118 - 144158555.osr,2.2793983793009655e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8DEA8A6aMXAM0zqgABZMtd/+A29wD/Oi8AAvf8AALAujAAtuXOAAHG0QAC9PcAAiSd5gBNQFQAgd7NAP3b3gCAIxwFB5+AHAAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AT1Lif8JwdYACbcKAPR3GgAECt3vAP33+AD3SwIAAfPRAAK2v6wAAAAAANyZIwADKiYAAkorQQAAAAAAD74JAP7b4ABIxxYlcESv5AAAAABJRU5ErkJggg==
766,7.458772,-5.473823,Element118,Eleme,#7FFF00,Element118 - 147672085.osr,2.2790943087130202e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8BBQYADL4OAKwjvAACKc0EAP/7+gD2Yg4ASB40AAK63ygAk+HFAP3b3gD/MikAAhecCQBuJEEARNTzAADK0wDu3hc+RR/tEAAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AT1Lif8Kx9wAK73wAMaHNgAEC87iAPzw8ADWThoADOTJAAK1zrkAAgkJANlwHQADJyQAAkpAUwAA/v4ADt0BAAADAgCMuhZ+zKtSCAAAAABJRU5ErkJggg==
767,7.0199327,9.603074,Eliminate,Elimi,#2F4F4F,Eliminate - 159803330.osr,2.2488468515745847e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8CDQ0AACIcAA+W6QAC25E4AP/39wD/BAIAnh+4AAFGL3z/HJvjAOI5+AAEHhsAAgH2+QCbHcUA254wAP7t7wDk+hhc77/70QAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUUFWP8BBwcA//z8AAINDAAC9FAzAORqLwACBwcAttK9AAFHD2L//fLyAAQhHwAA9/gAAgAWEwCt5MgA7zYZAPOhCgDfbxY75K4wWQAAAABJRU5ErkJggg==
768,7.025519,9.60702,Eliminate,Elimi,#2F4F4F,Eliminate - 165736735.osr,2.2534284934025187e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8DJSIAAPL0ALbPugAC2p8zAP3b3gD/GBMAovIUAAFHEmX/YMnOAJ0mIQADEREAAvY6JAD+/wIA3og5AP3v7wBhABnMGCNJxwAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQDV/8DExIA/u/vAAAAAAAC7GU2APorHQABCQkAuOLMAAFIGWv//vLzAP74+QADJCAAAgAFBQC33MYA3oc2APAyFQD4phcDhK4BOAAAAABJRU5ErkJggg==
769,-2.2421498,1.0782297,em07jl2,em07j,#D3D3D3,em07jl2 - 165680752.osr,5.840393891597191e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwLDz2QUGx6RUBhYGKDBszWL4nfaRgVFuRtf/fLtdDNu1BRgYWVgYmKa7LmRYONWLgYGBgeH/nz8MAGW9Ex80VwooAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAATUlEQVR4nGN0YQr9z8DIxMAsLMTAyM3JwMTw/z8Dw7+/DP+/fWP4z8nOwMLAyMjAwMjEcLNLh+Fe4EwGJkY2NgZGVhaGvT69DFZFGQwAKhYP9IKzco8AAAAASUVORK5CYII=
770,-2.8206987,2.5201805,em07jl2,em07j,#D3D3D3,em07jl2 - 165901250.osr,8.123188395235525e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8EHBsA1nwbABy5AQACAAAAAPzk5QAbvAEAw5WZAAE+SYn/C3jkAPtA5wAAAAAAAgBz6gDX0B8ABCIgAAAAAAChkRKs3pXvVwAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQCVf8A//8AATMrAAH7/QACAP//AAAAAAAD6vEAAfz+AAICLCgAAxMSAOZPHgC2vKoAAgL2+AAAFBIAyHmRACK6YwDe3RTj43azdwAAAABJRU5ErkJggg==
771,6.637511,-5.5103135,Emre1504,Emre1,#32CD32,Emre1504 - 165931898.osr,6.158210184300945e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8BBwcAUtDjAGYP5gAC9LgiAP/5+QCvWUAASB82AARVHc4AOt/bAH0hAAABBAQAArZlPwB+JjsA5q8qAP/8/AD1GhZ/g91YOwAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AB6fiP9IHG7/3+MY/0QCVf8BRi98//7T2QACCQkA//r6AAK3uKgAAQMDAOlfLwAAAAAAAkghNwD//PwAF8fxAAEJCQDdvBk9HB7cSQAAAABJRU5ErkJggg==
772,8.20175,-5.332453,Emre1504,Emre1,#32CD32,Emre1504 - 166205934.osr,2.2489639689106896e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8CDQ0A2JImACWb/AABiNVH/7wtDgACBwcAAAICAAK/PR4AueXPAP74+AABBwcAAv3w8ABKK0EA+0QzAP3v7wDLgBcZjkzVuAAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/ADZajP9FBVj//eck/zxNiv8C6zQAAP/9/QA6cWgACLXLAAIAGfgA3KMwAOsyAQAAAQIABCd37AD84+QA/zkvAAIGBQDWvRkzwYscRQAAAABJRU5ErkJggg==
773,-5.3067966,1.6282264,EnigmaIsBoss,Enigm,#EE82EE,EnigmaIsBoss - 167735530.osr,1.4393359815881077e+51,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwPAmzZJB7Nh7BiYGKPguzshwI4ePgYWRnZ1hx/2TDO5SDAzMasoMLLc7DRncpX8xMKsqMvy9dZcBAAVgEGWP32jfAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUYMX//+9/gAAygjAADn6wAC/vX1AAAAAAAB8fQA//r6AAIEGRgAAAAAANiJFwA7x+0AAv7v8AADEhAA3UKfALCRQQBuEhhk89PXBAAAAABJRU5ErkJggg==
774,-4.6034594,3.9928923,EnigmaIsBoss,Enigm,#EE82EE,EnigmaIsBoss - 168282578.osr,3.7469472206876076e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8DKSUA4FIVABy/9QACAAAAAP3X2wD3HPwAKJLWAAQDJiMAtsCtAEcaAADSSTUAASKnhP8apwYA8xsDABWYxwDM0xUPvJhRHgAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUYMX////PwAAxUUAP/7+wAEAQMDAAD9/QAABQQAAQMCAAIBFBIAAQYGAO44GQC1x7MAAv7p6wABCwoAx42YADlzaAC4vhNsPqF/hQAAAABJRU5ErkJggg==
775,9.375317,4.7719855,enjoibu,enjoi,#D3D3D3,enjoibu - 153567318.osr,2.286211410124801e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAQklEQVR4nGN0YQz5z8DAwHCvy5Lhdsx0BiYGKEj02MegtD6dgSn4+iuGVzlWDAf1OBlUs08yMPUvD2BYWNIHU8gAAFkuEMzoyCHFAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/ATJijf8yadAAw7MxAA7e/gAB6eQZ/zjDawAeoAQA/nTsAARGz2IAHqAEAAW6zAADzhMAAhCUDQC+oJwAAi4oAP3u8ACRCBkWn7nzJgAAAABJRU5ErkJggg==
776,7.105922,2.6791296,enjoibu,enjoi,#D3D3D3,enjoibu - 166711068.osr,2.796348699836204e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8DKycACJfuAOiVIwACAAIDAP3V2QCuJLsAFGrgAAQ/0PQAAAAAAEcaMAAAAOgAAsRZMACo3jIAAyklAAAAAAChbhGR6qTHaAAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUcSZf8BEQ8AAZ75AOueIAAEAQcGAAD+/gCEH7AA4n0RAAQst+kAiRfQAEccOgACCQgAArSqOgCy9QoAAAAAAAD9/QCZNxMny+ccZQAAAABJRU5ErkJggg==
777,2.4919202,4.7000775,Enko_chan,Enko_,#FF8C00,Enko_chan - 154393187.osr,3.906459332646749e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAR0lEQVR4nGN0YQz5z8DIyHB7vhGD7FpmBiYGRkYGhv//GUT3sTEcnDmLgelrsBmD8mkOBoFFxxncpQwYmP4mv2HYc1eNAQYAaikRcStiq/EAAAAASUVORK5CYII=,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUUIW/8CEA8A23IjACGw9gACAP39AP8ZFAD9GfkAuq2hAAE/R4j/4UoEABTOAQDzHwEAAgbv+QCfTpgA7ykAABrD+AAjzxfVAMJZ4QAAAABJRU5ErkJggg==
778,2.646403,4.5429153,Enko_chan,Enko_,#FF8C00,Enko_chan - 154722524.osr,4.286596382564276e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAARElEQVR4nGN0YQz5z8DAwHB7oRGD6F52BiYGKOC6xsFwsmM6A6NWad//yLi9DAf1OBkYGBgYmETcnzJseqILUcbIyAAADXsOk/CVa5gAAAAASUVORK5CYII=,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUUGWv8ALyYABo3sANjHIQAEAiUgAADw9QDX5RgA216XAAEoeo7/9xj+AAMV+AD88gYAAgL7AAB4RrIABgf7ABLOAwALJRapHfmU6AAAAABJRU5ErkJggg==
779,7.50766,1.6991825,Eriha,Eriha,#6B8E23,Eriha - 167644911.osr,2.4623122177813427e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8CDQ0AWcvXAKhOPwAC/zovAP7z8wCu6TMA/Zf5AAQkkdkAThHXAI8kAAD6RzQAAsmcMQBICvkAAgoKAAa5zAA/rhb/VztGrAAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASUlEQVR4nGN05Yj+///3H4Ytj08x6M3MZWBigIKf/38z7E7pYmCJuHifIYHvFYPSniwGJub/DEzLEj0ZtCdnMcy2Xsjw9xMrAwBuaRhnyGi++wAAAABJRU5ErkJggg==
780,5.675723,3.2489715,Eriha,Eriha,#6B8E23,Eriha - 168120018.osr,2.260079052740465e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAATUlEQVR4nGN0YQz5z8DAwMCko8HA+PItAxMTBwcDAwMDw4od8xkYWZgZWBh5uBl23jvB4C5lycDE9YmBiUGQn8Hb2IOBgYGB4d+3bwwArswNx7gg7C8AAAAASUVORK5CYII=,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwMAsLMTw/8dPBhYGKPi5kochSOo2AxOLpATDzmcXGNiz2Rg260syMP15+ZpBcWMawys7UQYGBgYGADAaEQsHWdjOAAAAAElFTkSuQmCC
781,7.5887675,-5.6522255,Esaphia,Esaph,#FF00FF,Esaphia - 167401085.osr,2.2510533822396316e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8DFBMA3m0nAB884gAC8bYkAP3s7QAN4P8ABGIBAAL5tBYAuebQABKfxwAAAAAAAgbz/wBKQFMA8lk4APzh4wAYAxgvOllwzwAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AB6cif9HJnb//eck/0cUZv8CKY7wAP/j5gBBYWQA//X2AAI3qNUAAQ0NAHyWnwD8NykAAUYvfP8B4+kA7E8oABGiygAtlBzJhpo0kgAAAABJRU5ErkJggg==
782,8.198998,-5.3757486,Esaphia,Esaph,#FF00FF,Esaphia - 167926057.osr,2.249082698615419e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAgMA5XY3ABbO+gABRb9v//9C5QAAAQEAAQYGAAIDXwEAuebQAAD//wABBAQAAvzj5ABKKD4A/jwwAP719QDGbBZZWllqsgAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/ADlUi/9EA1f//eck/0Yxfv8C7C4DAAD+/QA6cmgA/tHXAAT6EP4A43w6AAL8AAAOAwMABCiD2wD97e4AAi8pAP78/ADnKxvtywN+TgAAAABJRU5ErkJggg==
783,10.683602,5.8122854,esther0616,esthe,#00008B,esther0616 - 150557938.osr,2.248623952722289e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP/5SzUACtrtALbBrgAAJ36O/0QBVP+13Sv/OlOL/wIbwvcA+Uk1AI8kKQDlQQAAAvUZBwCfmI8ABBwbACVtyQDDHBloPUr16wAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUUGWv8DHBkA/OHkAAMlIQAE8VUyAPgQAgAZuwMA8ZH+AAQSx+cA//DyAP709QAQaRkAAgD//wC21b8AAQYFAOs+GgA0MRh8BfLM5wAAAABJRU5ErkJggg==
784,10.668365,5.8265986,esther0616,esthe,#00008B,esther0616 - 151753639.osr,2.2488857828061798e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8CDQ0AAP7+AOSkHwAC+Us1AP7z8wBs0c0ABrgPAAIK3vAA7GY5AJIkKADyIQAAAgD7/ADNgJcAAxAPACJ4xwA+3hdF+X2SRgAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAgMAAAAAAAQbGQAC/EIzANqUMwADKSQA/6L+AAFEA1f/AyUhAP3Z3AAEGRgAAgQXFQC2v6wAAg0NAP8MCgAR2BAsItGRtQAAAABJRU5ErkJggg==
785,3.8572915,4.2028,Eternal_Rondo,Etern,#A52A2A,Eternal_Rondo - 127476661.osr,2.719340162711446e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAQklEQVR4nGN0YQz5z8DAwPBsvRaDTP0/BiYGKGA8LMCQsmYbA4NOYd//v89V/rswhvx3YQz5z/TP/gOD3eVAmEIGAI8+E4DAcfqzAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwLDz2QUGy5IMBiYGKDBqzmQobFjOwBh+LPX/22JZhs/yXAyfFJkYmO5NV2d4UvqX4RcvI4Pk8e8MAIISFNk0oelhAAAAAElFTkSuQmCC
786,-2.124452,1.6604697,Eternal_Rondo,Etern,#A52A2A,Eternal_Rondo - 127634072.osr,6.600234179533692e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAQklEQVR4nGN0YQz5z8DAwPBlhxIDVwsfAwsDFPxcK85wdNV0Bkb5Kd3/K1w2M6zVFGNgYGBgYBKQ/8DQfsgbppABACvMDxlogiXwAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAATUlEQVR4nAXBoQ2AMBRF0fto+0epQ7MAIzAASGSnwTMOCksCkglQhCafc9RrcCToWsLzEgFwJ5w31EqjZCgZV8mM2070+iEzjmkhrzM/WkETPvvM1LYAAAAASUVORK5CYII=
787,-4.395371,8.12812,Ethaaaan,Ethaa,#CD5C5C,Ethaaaan - 159785352.osr,3.1589517185517177e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8CCgoAAhEQAJ/IqwAEAAEBAP729gB008kAYTpXAAEoe47/H6/rAP3X2wCy5csAAhnH+ADmRBUAuebQAE4bNQD/5xj4m5SgKwAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUUGWv///f0AAgYFAAADAwAC//39AAAAAAABCQkAAP39AATsZDYAFND0ANpXCwDQV5AAAhfF7gDqNA0A3FmYAC21bQDisBYiJZP9eQAAAABJRU5ErkJggg==
788,-4.338648,8.165396,Ethaaaan,Ethaa,#CD5C5C,Ethaaaan - 160415452.osr,2.247485384249277e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8BBAQAAQkJAHzRwQACAgoKAP/8/ABAxugAhC8/AALibzAAATQsAL4tCwC32cMAAhjK+QDZYwoAJcsHAEcaMACM6ROLp2qUvgAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8CCgoAAg4NAP0ZFAACAQUGAP729gDzNx8AAdziAALoaTQAAAIDAAT3/gCm1rkAAEcVZ/8scY7//eck/zVcjP+AvxfAh8cACwAAAABJRU5ErkJggg==
789,-2.2274868,2.082288,Etholux,Ethol,#40E0D0,Etholux - 162960223.osr,2.7720210798284312e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8DKiYA2GoRABnCAQACAAAAAP3W2gAjqfoAxZCYAAErdI7/9B7+ACVvyAAAAAAAAvMs+QABE/kAAyklAAAAAADJNxOPKCHnYwAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUUIW///+voABCEfAP/x8gACAgcHAAEDAwAA9vcAAAIDAAT++fkA//39AE2+1AA1Cd8ABP/5+QADEA8AaBDPACbCZABOuxhgbSZPlQAAAABJRU5ErkJggg==
790,-1.7851058,2.2771213,Etholux,Ethol,#40E0D0,Etholux - 164627772.osr,3.3221302382233426e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP/2UjcA6jMCABDYAAAEAQUGAAquyQAWADcAw5SZAAEhjI3/JjThAP1B5gAAAAAAAgEb9wDfwSAA+kc0AAAAAACajxLRfwTtzQAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUUGWv8A//4AASokAALu8wACAP/+AAADAwAB/P4A/w8MAAQBCQkA//j5ACSi3wAbB/AAAgD7+wABAwIAkhrLAJ6xRAD0BRW1znvprQAAAABJRU5ErkJggg==
791,4.701396,3.5408328,EvillCore,Evill,#2F4F4F,EvillCore - 133732136.osr,2.2736310426864614e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAQklEQVR4nGN0YQz5z8DAwPDL3YSBgYGBgYkBCsL7tzN8yvnEwMSko8Gw89kFhvVaogwivrcYmN7rCzDYXQ6EKWQAAPQ9DoBZbJVOAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAAAAAb4bAPqIGQAEAAAAAAEFBgDd6BUA26CcAAIFwBkAJMYBAAbTCgBGVF8AAvWIHADF5iEA/wQAAP8FAgAlrxEn3LcoDwAAAABJRU5ErkJggg==
792,2.6240215,3.7226498,EvillCore,Evill,#2F4F4F,EvillCore - 136827160.osr,2.253487136163204e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAQklEQVR4nGN0YQz5z8DAwLDz2QUGD78YBiYGKHBKSGGYtHYmA9PtSeYMkTeeMbDuOsOQK2/NwGRlcpOhfU0wTCEDAF06ELnRThLTAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DEzNB45xRDQ1g8AyNM4JerIcPj+D8MTLfmmjB8Cjdl2D9/DgMDAwMDC/dtNoZffP8ZVJdkMsjs/8MAAMQOFWyDrHIrAAAAAElFTkSuQmCC
793,13.945451,2.9547272,Evil_PikaChu,Evil_,#FFB6C1,Evil_PikaChu - 163745295.osr,2.2571637525730835e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8EHx0AtcezAH/rKwACAggIAPzh4wDk/PQAZRHJAAHh4xj/P8FtACRdzwAAAAAAAkiWdgAnHOkABB0cAAAAAAAvYxTdKOGr+gAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AR+Ti//bU5cASyI5AAEGBgAB/eck/2fkOQDgOPoAAxMSAARFWWEAAvf8AAD+0wD96+sAAv8CAQD3GgkAAAAAAAEHBwAxThVFNd+vPAAAAABJRU5ErkJggg==
794,9.693405,4.500478,Evil_PikaChu,Evil_,#FFB6C1,Evil_PikaChu - 163747511.osr,2.2521900265859552e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8EIB4A9yYWAN9Z/wACAAAAAPzg4gC+oJwAG7UEAAEiio3/TkTJANQz/gABBAQAAhbN/wCyvTcABBsaAP/8/AD1Bhcw+dAthgAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQ5gv8zl9AAtKM8ABy06QAAUcRo//3nJP85uXb/wt8i/wEenIn/AQX+ACZl0wAAAAAAAiOm/QB7N7UA//v6AP/9/QAooR9T6YMMOwAAAABJRU5ErkJggg==
795,2.7848907,4.1922417,exa_mobdoon,exa_m,#F0E68C,exa_mobdoon - 166988309.osr,2.3093199157815837e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8DExIAttO+ADh2aAACAxcWAP3t7gA1fGkA7En5AAQbsvUAvck3ACVuxwAWthcAAr3YJwAB/gEABBsaAPzo6QABaxb1wtZb4QAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQDV/8CBgUA6qseAPTREwACAQMDAAEJCQAAAAAA2WKXAATgpScADgv4AJIpqABe4UAAATFljf/2SPMA9+oKAAEM/ABV3xQQDfD6owAAAABJRU5ErkJggg==
796,5.343344,4.947504,exa_mobdoon,exa_m,#F0E68C,exa_mobdoon - 167017619.osr,2.2631225848374307e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAAAAmOHEAEbFbAACAAEBAAAAAABHx2oAxz2VAAQgyQgAmRzHAEcaAABbATwAAlsUxwD2/voAAAAAAAD//wBFHhHx3W65gAAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASUlEQVR4nGN0YQz5z8zHx6C5/wvD3gUWDCwMULDtnjbD9cppDIzaG2v/Mx4QZGD9/J9B8NYPBib2jQIMP0T/Mwjd+M7AevEuAwClOhZCuynzfgAAAABJRU5ErkJggg==
797,9.480687,2.8593874,ezeenS,ezeen,#ADD8E6,ezeenS - 160533564.osr,2.2477165085600727e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP/9QDIA+w0EADSAzAAEAQQEAAPAzgC85tAAPmlmAAHU4Rr/Up50AB6CxgAAAQEAAmJ6cgD7D/4A/EMzAAD//wD8/RcViANrKQAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUcmdv8A8vQA410kAB2z6gACAfT2AAD5+QAK6v8A+xUMAATpSyEADuD6APQbAQDJiKAAAhXM8QDfUwMAPFHPADGGagCg9hmeCijIlgAAAABJRU5ErkJggg==
